x,y,z,qx,qy,qz,qw
1.3670028208882545,-0.32875879430833643,1.3342369383371646,-0.6128254415983465,0.509453679920126,0.1412225883127306,0.5873313431921425
1.505747780036125,-1.0725095978384955,1.301915670168766,0.5170802526909908,0.5800903441877399,-0.5894870502492502,-0.22051807736693305
1.4523241830657216,-0.9068344187886345,1.4538492788257575,0.5996040762040218,0.5283877404560218,-0.5158976647989197,0.3084330510667154
1.4012380989430986,-0.9533592870075835,1.3443096807081436,-0.10341108534134655,0.6571307963508909,-0.21163996929010248,0.7160263873033265
1.579523638123458,-0.47804205568353036,1.4831211984322008,0.6926227525110435,0.41692920381595894,-0.16559888202422904,0.5648192383247422
1.3369429465022484,-1.048468920120212,1.3870464744998066,-0.7765609975981984,0.23232954927495109,0.46838312894155215,0.3515583053576039
1.6588175666363771,-0.6665581790516126,1.4753451107296132,0.7693417290827078,0.48394462899043383,-0.3792624297638977,0.1734096575537978
1.1093389408722274,-0.32703002267948156,1.4126552204578486,0.41315590710827177,0.6230177072420854,-0.24929307102414194,0.6156330868493899
1.3786073841591058,-0.32904775609907455,1.3568224958506274,-0.4625314173100542,0.16643518071241237,0.5713425051306454,0.6572151553741116
1.6748307851777628,-0.35993674981893475,1.477486778399673,-0.7404147208868983,0.21380757676024187,0.6356512205588705,0.04494315315938788
1.512037325780014,-0.4209960603260585,1.3877650196586107,0.46819979874701045,0.6767653878153177,-0.5658115048026109,0.05133127060035331
1.529836327756781,-0.589152321543297,1.3835019059430782,0.4220318730463845,0.7644885992071709,-0.30596532831508977,0.3792512329370296
1.687843482587909,-0.6520314891887659,1.3782493828928566,0.10204578827496659,0.6291699406975324,-0.4061614851173746,0.6548012605556384
1.4476684313906043,-0.6601047939188377,1.3440324812084121,0.061509532611051534,0.6472935054278535,-0.37206691968946887,0.6624152040085447
1.6452951101290132,-0.9494038325227854,1.4399106721818593,-0.5777548836328203,0.29118313541309276,0.26453002933537295,0.715147215382437
1.5388805112380606,-0.8285201329701195,1.3458822804733643,0.4956479464896256,0.5777264794121544,-0.21688959077196493,0.6111662077875578
1.4989592713830924,-0.41384002551960225,1.483263153388524,-0.5532931245195513,0.47369395598104724,0.4860434264051748,0.4829519045150724
1.2588439116634356,-0.4446532203171898,1.3239121196729051,0.5884822988866417,0.28642150296917424,-0.5560824337906244,0.5122730066707288
1.1828803944256823,-0.6433512366247724,1.4301534804727458,0.763165173536284,0.4970216516673119,-0.3589023867588362,0.20429750966186966
1.6192641146762632,-0.3074928217473754,1.4345592908877207,-0.7383473116780314,0.15037822149517663,0.4944369014966644,0.4333148835156133
1.5757106638784413,-0.41268716719494425,1.364993103944119,-0.04033482970252792,0.6577911430989565,-0.30051542289542577,0.689473998186603
1.3042019965389904,-0.20131141600532845,1.383823758813427,0.2400776760824104,0.5731890972337043,-0.5907675720489977,0.5145975554495111
1.304070610202867,-0.5229465456672919,1.3205336646311217,-0.48281222522102035,0.22268742324790408,0.443139814263911,0.7217546478675992
1.5062174116185623,-0.23398605333516292,1.4764955890085,-0.45160739374804526,0.4355921444490429,0.6588838405762796,0.41494858745853563
1.5616062588876924,-0.5090642280453701,1.4231066572950801,-0.42888123749070234,0.5829997971770031,0.6895750042635534,-0.025659971062676677
1.1214871045061499,-0.29532118283941344,1.4750507099789494,-0.3672106834102286,0.721371881141688,0.20398806984327808,0.5506067475513802
1.4665065058687037,-0.9520619451716654,1.3825330785105736,-0.5516744021940173,0.4858221205327908,0.5508119388827881,-0.3952700711527246
1.574899992314035,-0.24747956325131992,1.3087634008361626,0.7387673584719507,0.5031760414158498,0.06520087495408794,0.4436051254287679
1.3580545713701655,-0.7884366931352588,1.4054130328663084,0.4784392383841378,0.18466730498514644,-0.5408405789082568,0.6666973450150456
1.4076807145501695,-0.23875995149907372,1.4549215810008573,-0.3463022922971304,-0.5077413222315117,0.31915598770024745,0.7213965120261039
1.1504549443376602,-0.8134332165716057,1.4752797833019118,-0.6560811894569691,0.5327805913284949,0.31204722939069823,0.43396870967153506
1.6233149077645797,-0.30496125847550726,1.2522856295300533,-0.3607658875430832,0.4672255699738333,-0.6496823159297155,0.47902101156011895
1.59621758968554,-0.2107181697270104,1.3061245547500802,-0.5200522042242357,0.4751550959913163,0.7063416613500136,-0.06967637387450451
1.6681891562856082,-0.5646429890319382,1.3214790010586857,-0.5891678816695319,-0.05218130769473502,0.6558183422121078,0.469106193046379
1.3763888206528525,-0.28372056780746546,1.4014340102445881,-0.4148798717060435,0.0993830640506034,0.7548596170458302,0.4981813496975906
1.4949681050494794,-0.6887788161445338,1.4294471804299727,0.8520078936899896,0.173350395878926,0.4669427408319608,0.1612348167205315
1.6044998259487713,-0.2951595222038321,1.3684424325126818,-0.4603533896388407,0.5737775751106226,0.38015002365926887,0.5606603343023838
1.4265262758923996,-0.40491363547393483,1.2600254650684901,0.5717346637904079,0.08367780524981534,0.8122018780795832,0.08028454629031123
1.2945622923596967,-0.47060510630486474,1.3277756428351148,-0.13197993733707994,0.671508791719346,0.6808912869934117,0.26085301240464875
1.4016702283183926,-0.8748774435507638,1.4511800242269715,-0.6463267451878415,0.2734312433286235,0.6706385934368818,0.2402935093165335
1.1812339415559499,-0.38246781493862453,1.3055781634206765,-0.6618626486237591,0.25447893263802956,0.6767104231985396,0.19809419561058628
1.2095707307443093,-1.0227089545368682,1.467896028969965,0.5371754133955619,0.3587285641936919,-0.6361370875102179,0.42200236772897015
1.2069516190165297,-0.43635995120108917,1.3215643441858,0.713628723014859,0.5569743707781003,-0.3347037069661644,0.2617002570262951
1.6305468010011899,-0.8922818024436967,1.4614424621154607,-0.6268119302855694,0.39270415502165673,0.41923311611832464,0.5264350340071647
1.5818259278079227,-0.647640075128582,1.4820055583568683,0.4503872244659958,0.5247845443815183,-0.44792920903914696,0.5666674101319603
