x,y,z,qx,qy,qz,qw
1.2843618903797311,-0.8125443293950619,1.45977598333845,0.39109896338855576,0.32577862395685203,-0.6558870010964754,0.5574245516676218
1.3613923155164034,-0.5356110223571526,1.4178666004235532,0.06198168735882554,0.5212042005661695,0.5169724600648015,0.6761981420256051
1.3385420638402907,-0.7141632904021888,1.4238430447404922,-0.5409810656397748,0.4529475075497378,0.4517141425346505,0.5460149956346615
1.5780342879792288,-0.5812268740570209,1.4431027466664523,-0.6710980544874662,0.2388606647581956,0.6523190211703669,0.25894570611181306
1.5310316664649923,-0.7830829848834295,1.4649607535528735,0.5958190864794664,0.40736383920089564,-0.5735945274938783,0.38735466529700613
1.6004617234923566,-1.0941105136025946,1.4638076742564436,0.5393278462636937,0.45800630130866954,-0.5389869096487963,0.45699979587890227
1.417457142306688,-1.0414709316161108,1.3853862612636962,0.09119554559246318,0.49228517434598457,0.6930081991153875,0.5187275928096405
1.337326269264572,-0.47905157458897146,1.3956186879538153,0.4140461491875304,0.1389948929720338,-0.7417992324038776,0.5089008792247152
1.290405474180253,-0.7975483163220471,1.4356944202724573,0.6447982872828523,0.6236910391323692,-0.3974656064587463,0.1930433839981751
1.662146951265237,-0.17629796920073765,1.3460809210335736,-0.4973160976980725,0.7727035072921721,0.26226910153863175,0.2946538768909318
1.298760814838506,-0.6599546957051117,1.4695430159010094,0.32653304362665214,0.5728849058790741,-0.2861016671054495,0.6952157162459159
1.607862636782341,-0.8318283619771832,1.3920655730924296,0.2521276951499997,0.5423406504597973,0.6104939692693524,0.5192257290263491
1.172398884674119,-0.9000640623051702,1.4141959168061224,-0.4762891226214715,0.1484988320353917,0.6391858909518436,0.5852676014992554
1.4238813977667275,-0.33718810888833495,1.4544739743274608,-0.7680827419991487,0.23668240588448258,0.4676762975810451,0.36784401703533004
1.682715340768594,-0.3886640798223984,1.2836891484047017,0.2965097820512507,-0.08628746780531919,-0.5511535310652541,0.7751556019548385
1.2827826531152455,-0.2915683781163314,1.4294582722308775,-0.43264852517678304,0.6407021136603914,0.18552628911399752,0.6065443522621004
1.401620990411712,-0.18846172510934578,1.4406774671910307,-0.45325758032842617,0.421032108168527,0.5787614787992316,0.5313423382567145
1.2861357951669978,-1.0828442073459357,1.370637878046823,-0.36806485015594737,0.6133032147850338,-0.005399209227113772,0.6988263599448324
1.4916594457008474,-0.4302729317131716,1.2837650258480588,-0.4521800516937167,-0.15283331345814988,-0.8787345089192369,-0.0009175958468965168
1.4110712839751485,-0.640626808017506,1.368382245199522,-0.07255473894048345,0.3193962063190821,0.8437652272939294,0.42518480035848
1.330259641961188,-0.3039264934636022,1.4322826813699887,-0.42425094103612904,0.41893984938710005,0.43292581898196575,0.6760737954426773
1.2751512645553427,-1.0041279119250117,1.3735682585589846,-0.6969580003926605,-0.018905353836826993,0.7025725728087315,0.14242160377515892
1.2399144319162518,-0.37625306424153615,1.4700633811432298,-0.49907213790770893,0.400745714216053,0.7567016269537118,0.13316351402430027
1.4739158924429756,-0.9800479056905136,1.421081914520517,0.23123186036608753,0.6928808149901475,-0.25749856695860424,0.6325681710175532
1.5290445700660822,-0.41959679069448086,1.3968081234984642,0.1639398479509304,0.5769012941428154,-0.3678487940879339,0.7106306268084872
1.4964570485774347,-0.24514518868767562,1.3937468068225505,-0.40518458046823486,0.6073953521606378,0.6779699642179537,0.08516495489778661
1.4010848403679066,-0.7451102392261512,1.4156988905355385,-0.5856270468290463,0.4445031650134139,0.4813576711908559,0.4772344190238837
1.401263532757513,-0.6827543943811355,1.3870142703330341,-0.5175414702913147,0.7545301897778265,0.13021193934842099,0.3819422339748049
1.295302310859392,-0.16985980359852296,1.3881261403864005,0.6227967708981536,-0.13928641898287114,-0.6126778876033412,0.4662073376596177
1.1626109973229246,-0.5487746689853675,1.4579240475665198,-0.5793402262277935,0.7277433983449336,0.3214780314409136,-0.17721829403470601
1.5468463021882621,-0.4526136233181625,1.3063235525234547,-0.4814943007609887,0.3223042260607527,-0.7304848885274354,0.3614900438893527
1.1900500185835432,-0.8030156940029101,1.4896697639181624,0.5659536987145649,0.6175708806826937,0.052165525957900305,0.5436739612540231
1.2109382894348928,-0.1132946370974306,1.4828424006286562,-0.7668685627183564,0.315590262713242,0.3952581732232723,0.3950776760272227
1.349129311350027,-0.454184197838467,1.3220735319407777,0.7947356828647676,0.2949916967445535,-0.0357669690860549,0.5292407931704038
1.5473448215493588,-0.7664967293559982,1.2684103636307336,0.8237326875298626,0.43769716947571374,-0.1109765303697631,0.34288461183737473
1.3719705859778795,-0.20976369830307842,1.4736166742788175,0.32763930038821804,0.44591853788824226,-0.41493810523133867,0.72224339057949
1.5066537117107826,-0.17467231856679968,1.41692853285885,-0.6676687474093583,0.31640400662537216,0.3425195530689752,0.5803337867896884
1.4554893646343476,-0.5575921247712177,1.4610827387423408,0.682120771034418,0.2813178319153498,-0.6720949068918571,-0.062128635103983906
1.6535531907823509,-0.8935838255563273,1.493745312146025,0.22828952729009896,0.5998366778268344,-0.4792816068769375,0.598639284521815
1.1762654039304914,-0.22886291512177612,1.4214850838912507,0.4781262392568786,0.07313568886414794,-0.6259175483595922,0.6117791210918841
1.2845651328554661,-0.5027208733159645,1.2611448063582618,-0.3388852552288445,-0.3556821417007968,0.37759764601227475,0.7848993665366307
1.3816533273793095,-0.8782340616132606,1.4656939516689311,-0.6711128234339556,-0.10345284052946371,0.7086044051992899,0.19179386054055605
1.5345655248749506,-0.38289712146187566,1.3676902058459774,0.6262202534268284,0.5335237500853081,-0.5012711081458764,0.2681937330199077
